醫事機構代碼,診療科別
3736090059,40
3736090095,40
3736090120,40
3736090157,40
3736090255,40
3736090264,40
3736090273,40
3736090326,40
3736090335,40
3736090406,40
3736090415,40
3736091430,40
3736091458,40
3736091476,40
3736091485,40
3736091538,40
3736091547,40
3736091556,40
3736091565,40
3736091574,40
3736091583,40
3736091592,40
3736100014,40
3736100023,40
3736100041,40
3736100069,40
3736100078,40
3736100087,40
3736100103,40
3736100130,40
3736100149,40
3736100167,40
3736100194,40
3736100210,40
3736100238,40
3736100247,40
3736101262,40
3736101280,40
3736101299,40
3736101306,40
3736101315,40
3736101324,40
3736101333,40
3736101351,40
3736110029,40
3736111044,40
3736131064,40
3736131073,40
3736140018,40
3736150014,40
3736150041,40
3736150050,40
3736150087,40
3736150096,40
3736150103,40
3736150130,40
3736150158,40
3736150167,40
3736150238,40
3736150256,40
3736150265,40
3736150274,40
3736151324,40
3736151333,40
3736151342,40
3736160010,40
3736160029,40
3736160038,40
3736160092,40
3736160127,40
3736160154,40
3736160207,40
3736161277,40
3736161286,40
3736170025,40
3736170052,40
3736170061,40
3736170089,40
3736170105,40
3736170150,40
3736170169,40
3736170178,40
3736170187,40
3736171200,40
3736171219,40
3736171255,40
3736180012,40
3736180030,40
3736180049,40
3736180067,40
3736180076,40
3736180110,40
3736180156,40
3736181206,40
3736181215,40
3736181233,40
3736181242,40
3736181251,40
3736181260,40
3736190036,40
3736190045,40
3736190081,40
3736190090,40
3736190152,40
3736190170,40
3736190189,40
3736190205,40
3736190214,40
3736190232,40
3736190241,40
3736190250,40
3736190278,40
3736190330,40
3736190349,40
3736190358,40
3736190385,40
3736190429,40
3736190456,40
3736190474,40
3736190518,40
3736190545,40
3736190563,40
3736190590,40
3736190616,40
3736190643,40
3736190652,40
3736190670,40
3736190705,40
3736190714,40
3736191720,40
3736191748,40
3736191757,40
3736191775,40
3736191784,40
3736191800,40
3736191828,40
3736200028,40
3736200037,40
3736200046,40
3736200055,40
3736200064,40
3736200082,40
3736200091,40
3736200108,40
3736200117,40
3736200126,40
3736200135,40
3736200144,40
3736200162,40
3736200171,40
3736200199,40
3736200206,40
3736200224,40
3736200242,40
3736200251,40
3736200288,40
3736200340,40
3736200359,40
3736200368,40
3736200377,40
3736200402,40
3736200475,40
3736200493,40
3736200573,40
3736200582,40
3736200626,40
3736200635,40
3736200644,40
3736200662,40
3736200671,40
3736200715,40
3736200733,40
3736201749,40
3736201758,40
3736201767,40
3736201776,40
3736201794,40
3736201801,40
3736201810,40
3736201865,40
3736201874,40
3736201892,40
3736201936,40
3736201972,40
3736201981,40
3736202004,40
3736202013,40
3736202022,40
3736202040,40
3737010019,40
3737010028,40
3737010091,40
3737010108,40
3737010117,40
3737010126,40
3737010135,40
3737010144,40
3737010153,40
3737010162,40
3737010171,40
3737010180,40
3737010215,40
3737010251,40
3737010288,40
3737010297,40
3737010313,40
3737010340,40
3737010359,40
3737010386,40
3737010411,40
3737010420,40
3737010439,40
3737010457,40
3737010475,40
3737010528,40
3737010537,40
3737010546,40
3737010555,40
3737010564,40
3737010573,40
3737010582,40
3737010591,40
3737010626,40
3737010635,40
3737010644,40
3737010653,40
3737010662,40
3737010671,40
3737010680,40
3737010699,40
3737010706,40
3737010715,40
3737010724,40
3737010733,40
3737010742,40
3737010760,40
3737010779,40
3737010797,40
3737010822,40
3737010859,40
3737010886,40
3737010895,40
3737010902,40
3737010911,40
3737010920,40
3737010939,40
3737010948,40
3737010975,40
3737010984,40
3737010993,40
3737011007,40
3737011025,40
3737011043,40
3737011052,40
3737012068,40
3737012077,40
3737012086,40
3737012102,40
3737012111,40
3737012139,40
3737012157,40
3737012175,40
3737012193,40
3737012200,40
3737012219,40
3737012228,40
3737012237,40
3737012246,40
3737012264,40
3737012273,40
3737012291,40
3737012326,40
3737012362,40
3737012371,40
3737012380,40
3737012399,40
3737012415,40
3737012433,40
3737012442,40
3737012451,40
3737012479,40
3737020024,40
3737020042,40
3737020079,40
3737020088,40
3737020097,40
3737020113,40
3737020131,40
3737020168,40
3737020202,40
3737020220,40
3737020239,40
3737020248,40
3737020266,40
3737021272,40
3737021290,40
3737021307,40
3737021334,40
3737021343,40
3737021352,40
3737021361,40
3737021370,40
3737030011,40
3737030016,40
3737030020,40
3737030039,40
3737030057,40
3737030075,40
3737030084,40
3737030093,40
3737030100,40
3737030119,40
3737031134,40
3737031143,40
3737031152,40
3737031161,40
3737031189,40
3737031205,40
3737031214,40
3737040017,40
3737040035,40
3737040053,40
3737040062,40
3737040106,40
3737050022,40
3737050031,40
3737050086,40
3737050095,40
3737050102,40
3737050111,40
3737050139,40
3737050148,40
3737050166,40
3737050175,40
3737050184,40
3737050228,40
3737050237,40
3737050255,40
3737050264,40
3737050282,40
3737050291,40
3737050308,40
3737050317,40
3737050326,40
3737050371,40
3737050380,40
3737050399,40
3737050406,40
3737050415,40
3737050451,40
3737050460,40
3737050479,40
3737050497,40
3737050504,40
3737050531,40
3737050540,40
3737050559,40
3737050568,40
3737051565,40
3737051592,40
3737051609,40
3737051618,40
3737051627,40
3737051645,40
3737051663,40
3737051672,40
3737051681,40
3737051690,40
3737051707,40
3737051725,40
3737051734,40
3737051743,40
3737051752,40
3737060019,40
3737060028,40
3737060037,40
3737060046,40
3737060055,40
3737060073,40
3737060082,40
3737060108,40
3737060117,40
3737061141,40
3737061150,40
3737061169,40
3737061178,40
3737061196,40
3737070015,40
3737070024,40
3737070033,40
3737070051,40
3737070060,40
3737071085,40
3737071094,40
3737071101,40
3737071110,40
3737080020,40
3737080039,40
3737080048,40
3737080057,40
3737080084,40
3737080100,40
3737080119,40
3737080155,40
3737080164,40
3737081232,40
3737081241,40
3737090017,40
3737100054,40
3737101079,40
3737101104,40
3737110014,40
3737111039,40
3737111057,40
3737120029,40
3737120038,40
3737120047,40
3737120074,40
3737120083,40
3737121099,40
3737121115,40
3737121124,40
3737121133,40
3737121142,40
3737121151,40
3737130016,40
3737130034,40
3737130105,40
3737130123,40
3737131159,40
3737131166,40
3737140012,40
3737140030,40
3737141046,40
3737141055,40
3737150027,40
3737150036,40
3737151060,40
3737151088,40
3737151104,40
3737151113,40
3737160050,40
3737160069,40
3737170029,40
3737170047,40
3737171071,40
3737171099,40
3737180034,40
3737180052,40
3737181068,40
3737181086,40
3737181095,40
3737190012,40
3737190021,40
3737190030,40
3737190049,40
3737190058,40
3737190067,40
3737191082,40
3737200013,40
3737200022,40
3737211034,40
3737220033,40
3737220042,40
3737221058,40
3737230566,40
3737240017,40
3737260019,40
3737260028,40
3737260037,40
3737260046,40
3738010068,40
3738010077,40
3738010095,40
3738010111,40
3738010120,40
3738010148,40
3738010157,40
3738010175,40
3738010200,40
3738010228,40
3738010264,40
3738010273,40
3738010308,40
3738011332,40
3738011350,40
3738011369,40
3738011378,40
3738011387,40
3738011403,40
3738011412,40
3738011421,40
3738011430,40
3738011449,40
3738020019,40
3738020055,40
3738020064,40
3738020073,40
3738020091,40
3738020171,40
3738020180,40
3738020206,40
3738020215,40
3738020224,40
3738020233,40
3738020251,40
3738020260,40
3738020279,40
3738021301,40
3738021338,40
3738021365,40
3738021383,40
3738021394,40
3738021409,40
3738021418,40
3738030033,40
3738030051,40
3738030088,40
3738030097,40
3738030113,40
3738030122,40
3738030131,40
3738030159,40
3738030168,40
3738030186,40
3738030195,40
3738030202,40
3738030211,40
3738030266,40
3738030275,40
3738030284,40
3738030293,40
3738030346,40
3738031361,40
3738031370,40
3738031389,40
3738031398,40
3738031405,40
3738031432,40
3738031450,40
3738031469,40
3738031478,40
3738031487,40
3738031496,40
3738031503,40
3738040020,40
3738040048,40
3738040093,40
3738040100,40
3738040119,40
3738040128,40
3738040146,40
3738040155,40
3738041189,40
3738041198,40
3738041205,40
3738050535,40
3738060013,40
3738060022,40
3738060059,40
3738061083,40
3738070019,40
3738071025,40
3738090011,40
3738090020,40
3738101046,40
3738110018,40
3738110027,40
3738110045,40
3738110107,40
3738111113,40
3738120023,40
3738131053,40
3739010017,40
3739010053,40
3739010062,40
3739010071,40
3739010099,40
3739010106,40
3739010115,40
3739010133,40
3739010151,40
3739010160,40
3739010188,40
3739010204,40
3739010213,40
3739010222,40
3739010240,40
3739010295,40
3739010302,40
3739010311,40
3739010320,40
3739010348,40
3739011354,40
3739011363,40
3739011372,40
3739011390,40
3739011407,40
3739011416,40
3739011425,40
3739011443,40
3739011452,40
3739011470,40
3739011489,40
3739011498,40
3739011505,40
3739011514,40
3739020013,40
3739020022,40
3739020031,40
3739020059,40
3739020068,40
3739020111,40
3739020148,40
3739021154,40
3739030019,40
3739030028,40
3739030064,40
3739030073,40
3739030082,40
3739030117,40
3739030135,40
3739030144,40
3739030153,40
3739030162,40
3739030233,40
3739030242,40
3739030251,40
3739031276,40
3739031285,40
3739031294,40
3739031301,40
3739031310,40
3739031329,40
3739031338,40
3739040015,40
3739040024,40
3739040051,40
3739040060,40
3739040088,40
3739040113,40
3739041138,40
3739041147,40
3739050048,40
3739050066,40
3739050075,40
3739060017,40
3739060071,40
3739060160,40
3739060179,40
3739060188,40
3739061201,40
3739061210,40
3739061229,40
3739061238,40
3739070022,40
3739071038,40
3739080028,40
3739080037,40
3739090033,40
3739090042,40
3739090051,40
3739090060,40
3739100025,40
3739100034,40
3739111046,40
3739120027,40
3739120036,40
3739120054,40
3739130014,40
3739130032,40
3739131075,40
3739140010,40
3739141035,40
3739150025,40
3739150070,40
3739160012,40
3739170018,40
3739180023,40
3739200020,40
3740010032,40
3740010041,40
3740010069,40
3740010096,40
3740010103,40
3740010112,40
3740010121,40
3740010130,40
3740010158,40
3740011164,40
3740011173,40
3740011191,40
3740011208,40
3740020029,40
3740020038,40
3740030016,40
3740030025,40
3740030052,40
3740031068,40
3740031086,40
3740040076,40
3740040085,40
3740040094,40
3740040110,40
3740040129,40
3740041180,40
3740041206,40
3740050027,40
3740060014,40
3740060023,40
3740061048,40
3740061057,40
3740070538,40
3740090012,40
3740091028,40
3740101029,40
3740110037,40
3740110046,40
3740111052,40
3740111089,40
3740111098,40
3740120024,40
3740120033,40
3740120042,40
3740121058,40
3740121067,40
3740130020,40
3740131036,40
3740131054,40
3740140017,40
3740140035,40
3740141041,40
3740150022,40
3740151047,40
3740151056,40
3740151065,40
3740161025,40
3741010018,40
3741010027,40
3741010036,40
3741010045,40
3741010054,40
3741010063,40
3741010072,40
3741010116,40
3741010134,40
3741010143,40
3741010152,40
3741010198,40
3741010205,40
3741010214,40
3741010241,40
3741010278,40
3741010287,40
3741011300,40
3741011319,40
3741011337,40
3741011355,40
3741011373,40
3741011382,40
3741011391,40
3741011417,40
3741020023,40
3741020032,40
3741020078,40
3741020085,40
3741030010,40
3741030029,40
3741030056,40
3741030065,40
3741030074,40
3741040034,40
3741040061,40
3741040070,40
3741040098,40
3741041102,40
3741041111,40
3741050021,40
3741050049,40
3741050058,40
3741050067,40
3741050076,40
3741050085,40
3741050094,40
3741050101,40
3741050129,40
3741050147,40
3741051153,40
3741051162,40
3741051171,40
3741060018,40
3741060027,40
3741060036,40
3741060054,40
3741060063,40
3741061079,40
3741061088,40
3741070023,40
3741070032,40
3741070050,40
3741070069,40
3741070078,40
3741070087,40
3741071146,40
3741071155,40
3741071173,40
3741071182,40
3741080010,40
3741080047,40
3741081099,40
3741081106,40
3741090025,40
3741100026,40
3741110013,40
3741111029,40
3741120019,40
3741120028,40
3741120037,40
3741130015,40
3741130024,40
3741130033,40
3741141036,40
3741150526,40
3741160013,40
3741161047,40
3741180524,40
3741190511,40
3741200012,40
3741200049,40
3741200058,40
3741200076,40
3741201082,40
3741210518,40
3741220514,40
3741230038,40
3741230056,40
3741240016,40
3741270014,40
3741270023,40
3741270032,40
3741270069,40
3741270096,40
3741271119,40
3741271128,40
3741271137,40
3741280010,40
3741280038,40
3741280047,40
3741280056,40
3741280065,40
3741280074,40
3741281080,40
3741281099,40
3741281106,40
3741281115,40
3741281124,40
3741281133,40
3741290034,40
3741290043,40
3741290052,40
3741310013,40
3741310022,40
3741310040,40
3741310059,40
3741310077,40
3741310095,40
3741310111,40
3741310120,40
3741310139,40
3741310157,40
3741310166,40
3741310175,40
3741310184,40
3741310193,40
3741310228,40
3741310273,40
3741310308,40
3741310317,40
3741310353,40
3741310380,40
3741310399,40
3741310406,40
3741310415,40
3741310424,40
3741310433,40
3741310442,40
3741310451,40
3741310479,40
3741310488,40
3741310522,40
3741310540,40
3741310559,40
3741310568,40
3741310577,40
3741310602,40
3741310611,40
3741310620,40
3741310639,40
3741310648,40
3741310657,40
3741311663,40
3741311681,40
3741311690,40
3741311770,40
3741311789,40
3741311798,40
3741311805,40
3741311814,40
3741311823,40
3741311832,40
3741311841,40
3741311869,40
3741311878,40
3741311887,40
3741311896,40
3741311903,40
3741311912,40
3741311930,40
3741311949,40
3741311958,40
3741311967,40
3742010012,40
3742010021,40
3742010110,40
3742010138,40
3742010174,40
3742010183,40
3742010192,40
3742010209,40
3742010218,40
3742010227,40
3742010245,40
3742010263,40
3742010281,40
3742010290,40
3742010316,40
3742010352,40
3742010361,40
3742010370,40
3742010398,40
3742010405,40
3742010414,40
3742010432,40
3742010450,40
3742010478,40
3742010487,40
3742010496,40
3742010503,40
3742010530,40
3742010567,40
3742010576,40
3742010585,40
3742010594,40
3742010601,40
3742010610,40
3742010629,40
3742010638,40
3742010647,40
3742010674,40
3742010692,40
3742010772,40
3742010807,40
3742010816,40
3742010834,40
3742010843,40
3742010852,40
3742010861,40
3742010870,40
3742010914,40
3742010923,40
3742010987,40
3742010996,40
3742011000,40
3742011019,40
3742011028,40
3742011046,40
3742011055,40
3742011064,40
3742011082,40
3742011091,40
3742011135,40
3742012141,40
3742012169,40
3742012178,40
3742012187,40
3742012196,40
3742012203,40
3742012221,40
3742012230,40
3742012249,40
3742012258,40
3742012267,40
3742012276,40
3742012285,40
3742012301,40
3742012310,40
3742012329,40
3742012347,40
3742012356,40
3742012365,40
3742012374,40
3742012383,40
3742012392,40
3742012409,40
3742012418,40
3742012427,40
3742012436,40
3742012445,40
3742012490,40
3742012507,40
3742012525,40
3742012534,40
3742012552,40
3742012605,40
3742012614,40
3742012623,40
3742012650,40
3742012669,40
3742012678,40
3742012687,40
3742012696,40
3742012703,40
3742020036,40
3742020045,40
3742020054,40
3742020063,40
3742020072,40
3742020081,40
3742020116,40
3742020125,40
3742020152,40
3742020189,40
3742020205,40
3742020214,40
3742020241,40
3742020250,40
3742020278,40
3742020296,40
3742021300,40
3742021319,40
3742021328,40
3742021337,40
3742021346,40
3742030014,40
3742030041,40
3742030050,40
3742030087,40
3742030096,40
3742030121,40
3742031146,40
3742031155,40
3742040074,40
3742041124,40
3742041133,40
3742041142,40
3742050025,40
3742050089,40
3742050123,40
3742050132,40
3742050141,40
3742051184,40
3742051193,40
3742060012,40
3742060021,40
3742060030,40
3742060049,40
3742060085,40
3742060110,40
3742060138,40
3742060147,40
3742060156,40
3742061162,40
3742061206,40
3742061215,40
3742061224,40
3742070054,40
3742070063,40
3742070107,40
3742071104,40
3742071113,40
3742080014,40
3742080032,40
3742080112,40
3742080149,40
3742081164,40
3742081173,40
3742081217,40
3742081226,40
3742081235,40
3742090038,40
3742090056,40
3742090065,40
3742090074,40
3742091151,40
3742091188,40
3742091197,40
3742100066,40
3742100100,40
3742101161,40
3742101170,40
3742110017,40
3742110035,40
3742110062,40
3742110071,40
3742110099,40
3742111103,40
3742120013,40
3742120031,40
3742120040,40
3742140015,40
3742140024,40
3742140033,40
3742140042,40
3742150011,40
3742150020,40
3742150048,40
3742150084,40
3742150093,40
3742150100,40
3742151116,40
3742151125,40
3742160017,40
3742170022,40
3742170031,40
3742170040,40
3742171065,40
3742180019,40
3742190033,40
3742190042,40
3742200016,40
3742200025,40
3742200052,40
3742200061,40
3742200098,40
3742230514,40
3742241035,40
3743010025,40
3743010034,40
3743010052,40
3743010070,40
3743010089,40
3743010098,40
3743010105,40
3743010114,40
3743010123,40
3743010132,40
3743010141,40
3743010150,40
3743010169,40
3743010178,40
3743010203,40
3743010230,40
3743010249,40
3743010258,40
3743010267,40
3743010276,40
3743010301,40
3743010310,40
3743010338,40
3743010356,40
3743010365,40
3743010374,40
3743010409,40
3743010418,40
3743010427,40
3743010436,40
3743010445,40
3743010454,40
3743010490,40
3743010507,40
3743010516,40
3743010552,40
3743010570,40
3743010598,40
3743010614,40
3743010623,40
3743010632,40
3743010650,40
3743010669,40
3743010696,40
3743010712,40
3743011737,40
3743011817,40
3743011835,40
3743011853,40
3743011862,40
3743011880,40
3743011906,40
3743011915,40
3743011924,40
3743011942,40
3743011951,40
3743011988,40
3743011997,40
3743012019,40
3743012056,40
3743012074,40
3743012083,40
3743012109,40
3743020076,40
3743020085,40
3743020129,40
3743020156,40
3743020174,40
3743020183,40
3743020209,40
3743020218,40
3743020227,40
3743021233,40
3743021251,40
3743021260,40
3743021279,40
3743021288,40
3743021297,40
3743021304,40
3743030045,40
3743030054,40
